date,temperature,humidity,luminosity
2023-12-07 15:42:43.040,21.4,34.9,104
2023-12-07 15:42:42.032,21.4,34.9,102
2023-12-07 15:42:41.028,21.4,34.9,102
2023-12-07 15:42:40.021,21.4,34.9,103
2023-12-07 15:42:39.021,21.4,34.9,104
2023-12-07 15:42:38.013,21.4,34.9,104
2023-12-07 15:42:37.010,21.4,34.9,104
2023-12-07 15:42:36.002,21.5,34.9,104
2023-12-07 15:42:35.002,21.5,34.9,104
2023-12-07 15:42:33.995,21.5,34.9,104
2023-12-07 15:42:32.991,21.5,34.9,104
2023-12-07 15:42:31.984,21.4,34.8,104
2023-12-07 15:42:30.984,21.4,34.8,104
2023-12-07 15:42:29.976,21.4,34.7,104
2023-12-07 15:42:28.973,21.4,34.7,104
2023-12-07 15:42:27.965,21.4,34.6,104
2023-12-07 15:42:26.966,21.4,34.6,104
2023-12-07 15:42:25.957,21.4,34.6,102
2023-12-07 15:42:24.954,21.4,34.6,101
2023-12-07 15:42:23.946,21.4,34.6,101
2023-12-07 15:42:22.947,21.4,34.6,100
2023-12-07 15:42:21.939,21.4,34.6,101
2023-12-07 15:42:20.935,21.4,34.6,100
2023-12-07 15:42:19.927,21.4,34.6,101
2023-12-07 15:42:18.928,21.4,34.6,102
2023-12-07 15:42:17.920,21.4,34.6,101
2023-12-07 15:42:16.917,21.4,34.6,101
2023-12-07 15:42:15.909,21.4,34.6,101
2023-12-07 15:42:14.909,21.4,34.6,101
2023-12-07 15:42:13.901,21.4,34.6,102
2023-12-07 15:42:12.898,21.4,34.6,102
2023-12-07 15:42:11.890,21.4,34.6,101
2023-12-07 15:42:10.890,21.4,34.6,101
2023-12-07 15:42:09.883,21.4,34.6,101
2023-12-07 15:42:08.879,21.4,34.6,101
2023-12-07 15:42:07.872,21.4,34.6,101
2023-12-07 15:42:06.872,21.4,34.6,102
2023-12-07 15:42:05.864,21.4,34.6,102
2023-12-07 15:42:04.860,21.4,34.6,101
2023-12-07 15:42:03.853,21.5,34.7,101
2023-12-07 15:42:02.853,21.5,34.7,101
2023-12-07 15:42:01.846,21.4,34.6,101
2023-12-07 15:42:00.842,21.4,34.6,101
2023-12-07 15:41:59.834,21.4,34.6,101
2023-12-07 15:41:58.835,21.4,34.6,102
2023-12-07 15:41:57.827,21.5,34.7,101
2023-12-07 15:41:56.824,21.5,34.7,101
2023-12-07 15:41:55.815,21.5,34.6,101
2023-12-07 15:41:54.816,21.5,34.6,101
2023-12-07 15:41:53.808,21.4,34.6,101
2023-12-07 15:41:52.804,21.4,34.6,100
2023-12-07 15:41:51.797,21.5,34.6,100
2023-12-07 15:41:50.797,21.5,34.6,101
2023-12-07 15:41:49.789,21.5,34.6,102
2023-12-07 15:41:48.786,21.5,34.6,102
2023-12-07 15:41:47.778,21.5,34.6,101
2023-12-07 15:41:46.778,21.5,34.6,101
2023-12-07 15:41:45.771,21.5,34.6,101
2023-12-07 15:41:44.767,21.5,34.6,101
2023-12-07 15:41:43.759,21.5,34.6,101
2023-12-07 15:41:42.760,21.5,34.6,101
2023-12-07 15:41:41.752,21.5,34.6,102
2023-12-07 15:41:40.749,21.5,34.6,101
2023-12-07 15:41:39.741,21.5,34.6,101
2023-12-07 15:41:38.741,21.5,34.6,101
2023-12-07 15:41:37.733,21.5,34.6,102
2023-12-07 15:41:36.730,21.5,34.6,101
2023-12-07 15:41:35.722,21.5,34.6,101
2023-12-07 15:41:34.723,21.5,34.6,101
2023-12-07 15:41:33.711,21.5,34.6,101
2023-12-07 15:41:32.712,21.5,34.6,101
2023-12-07 15:41:31.704,21.5,34.6,101
2023-12-07 15:41:30.704,21.5,34.6,101
2023-12-07 15:41:29.692,21.5,34.6,101
2023-12-07 15:41:28.693,21.5,34.6,101
2023-12-07 15:41:27.685,21.5,34.6,101
2023-12-07 15:41:26.682,21.5,34.6,101
2023-12-07 15:41:25.674,21.5,34.6,101
2023-12-07 15:41:24.674,21.5,34.6,101
2023-12-07 15:41:23.666,21.5,34.7,101
2023-12-07 15:41:22.663,21.5,34.7,101
2023-12-07 15:41:21.655,21.5,34.7,101
2023-12-07 15:41:20.655,21.5,34.7,101
2023-12-07 15:41:19.648,21.5,34.7,101
2023-12-07 15:41:18.643,21.5,34.7,101
2023-12-07 15:41:17.636,21.5,34.8,102
2023-12-07 15:41:16.636,21.5,34.8,102
2023-12-07 15:41:15.629,21.6,34.8,102
2023-12-07 15:41:14.625,21.6,34.8,101
2023-12-07 15:41:13.617,21.6,34.9,101
2023-12-07 15:41:12.618,21.6,34.9,101
2023-12-07 15:41:11.610,21.6,34.9,101
2023-12-07 15:41:10.606,21.6,34.9,102
2023-12-07 15:41:09.599,21.6,34.9,101
2023-12-07 15:41:08.599,21.6,34.9,102
2023-12-07 15:41:07.591,21.6,35.0,102
2023-12-07 15:41:06.588,21.6,35.0,102
2023-12-07 15:41:05.580,21.6,35.0,102
2023-12-07 15:41:04.580,21.6,35.0,102
2023-12-07 15:41:03.572,21.6,35.0,101
2023-12-07 15:41:02.569,21.6,35.0,101
2023-12-07 15:41:01.561,21.6,35.1,101
2023-12-07 15:41:00.562,21.6,35.1,102
2023-12-07 15:40:59.555,21.6,35.1,102
2023-12-07 15:40:58.550,21.6,35.1,101
2023-12-07 15:40:57.543,21.6,35.2,102
2023-12-07 15:40:56.543,21.6,35.2,102
2023-12-07 15:40:55.535,21.6,35.2,102
2023-12-07 15:40:54.532,21.6,35.2,102
2023-12-07 15:40:53.524,21.6,35.3,102
2023-12-07 15:40:52.524,21.6,35.3,101
2023-12-07 15:40:51.517,21.6,35.3,102
2023-12-07 15:40:50.513,21.6,35.3,102
2023-12-07 15:40:49.505,21.6,35.3,102
2023-12-07 15:40:48.506,21.6,35.3,102
2023-12-07 15:40:47.498,21.6,35.3,102
2023-12-07 15:40:46.495,21.6,35.3,101
2023-12-07 15:40:45.487,21.6,35.4,99
2023-12-07 15:40:44.487,21.6,35.4,95
2023-12-07 15:40:43.480,21.5,35.4,94
2023-12-07 15:40:42.476,21.5,35.4,94
2023-12-07 15:40:41.468,21.5,35.4,93
2023-12-07 15:40:40.469,21.5,35.4,93
2023-12-07 15:40:39.461,21.5,35.4,93
2023-12-07 15:40:38.457,21.5,35.4,93
2023-12-07 15:40:37.450,21.5,35.5,93
2023-12-07 15:40:36.450,21.5,35.5,94
2023-12-07 15:40:35.442,21.5,35.6,93
2023-12-07 15:40:34.439,21.5,35.6,93
2023-12-07 15:40:33.431,21.5,35.6,93
2023-12-07 15:40:32.432,21.5,35.6,93
2023-12-07 15:40:31.424,21.5,35.6,94
2023-12-07 15:40:30.420,21.5,35.6,94
2023-12-07 15:40:29.412,21.5,35.7,93
2023-12-07 15:40:28.413,21.5,35.7,93
2023-12-07 15:40:27.405,21.5,35.8,93
2023-12-07 15:40:26.401,21.5,35.8,94
2023-12-07 15:40:25.394,21.5,35.8,93
2023-12-07 15:40:24.394,21.5,35.8,94
2023-12-07 15:40:23.386,21.5,35.9,93
2023-12-07 15:40:22.383,21.5,35.9,93
2023-12-07 15:40:21.375,21.5,36.0,94
2023-12-07 15:40:20.376,21.5,36.0,93
2023-12-07 15:40:19.368,21.5,36.0,93
2023-12-07 15:40:18.363,21.5,36.0,93
2023-12-07 15:40:17.356,21.5,35.9,93
2023-12-07 15:40:16.356,21.5,35.9,93
2023-12-07 15:40:15.348,21.5,35.8,93
2023-12-07 15:40:14.345,21.5,35.8,93
2023-12-07 15:40:13.337,21.5,35.8,93
2023-12-07 15:40:12.337,21.5,35.8,93
2023-12-07 15:40:11.330,21.4,35.7,93
2023-12-07 15:40:10.326,21.4,35.7,93
2023-12-07 15:40:09.318,21.4,35.4,93
2023-12-07 15:40:08.319,21.4,35.4,93
2023-12-07 15:40:07.311,21.4,35.1,92
2023-12-07 15:40:06.307,21.4,35.1,94
2023-12-07 15:40:05.300,21.4,35.2,94
2023-12-07 15:40:04.300,21.4,35.2,101
2023-12-07 15:40:03.292,21.4,35.3,102
2023-12-07 15:40:02.293,21.4,35.3,102
2023-12-07 15:40:01.285,21.4,35.3,102
2023-12-07 15:40:00.281,21.4,35.3,102
2023-12-07 15:39:59.274,21.4,35.4,102
2023-12-07 15:39:58.274,21.4,35.4,102
2023-12-07 15:39:57.266,21.4,35.5,103
2023-12-07 15:39:56.263,21.4,35.5,102
2023-12-07 15:39:55.255,21.4,35.5,102
2023-12-07 15:39:54.256,21.4,35.5,103
2023-12-07 15:39:53.248,21.4,35.7,101
2023-12-07 15:39:52.244,21.4,35.7,100
2023-12-07 15:39:51.237,21.4,35.8,101
2023-12-07 15:39:50.237,21.4,35.8,100
2023-12-07 15:39:49.229,21.4,35.9,101
2023-12-07 15:39:48.225,21.4,35.9,101
2023-12-07 15:39:47.218,21.4,35.9,101
2023-12-07 15:39:46.218,21.4,35.9,100
2023-12-07 15:39:45.210,21.4,35.5,100
2023-12-07 15:39:44.207,21.4,35.5,102
2023-12-07 15:39:43.199,21.5,35.4,103
2023-12-07 15:39:42.200,21.5,35.4,102
2023-12-07 15:39:41.192,21.4,35.4,102
2023-12-07 15:39:40.188,21.4,35.4,103
2023-12-07 15:39:39.181,21.4,35.5,103
2023-12-07 15:39:38.181,21.4,35.5,103
2023-12-07 15:39:37.174,21.4,35.6,103
2023-12-07 15:39:36.170,21.4,35.6,102
2023-12-07 15:39:35.162,21.4,35.7,103
2023-12-07 15:39:34.163,21.4,35.7,103
2023-12-07 15:39:33.150,21.4,35.8,102
2023-12-07 15:39:32.151,21.4,35.8,101
2023-12-07 15:39:31.143,21.4,35.9,101
2023-12-07 15:39:30.144,21.4,35.9,101
2023-12-07 15:39:29.132,21.4,35.9,102
2023-12-07 15:39:28.132,21.4,35.9,102
2023-12-07 15:39:27.125,21.4,35.9,103
2023-12-07 15:39:26.121,21.4,35.9,101
2023-12-07 15:39:25.113,21.4,35.8,99
2023-12-07 15:39:24.113,21.4,35.8,98
2023-12-07 15:39:23.106,21.4,35.9,96
2023-12-07 15:39:22.102,21.4,35.9,95
2023-12-07 15:39:21.095,21.4,35.8,96
2023-12-07 15:39:20.095,21.4,35.8,98
2023-12-07 15:39:19.087,21.3,35.7,98
2023-12-07 15:39:18.084,21.3,35.7,98
2023-12-07 15:39:17.075,21.3,35.7,98
2023-12-07 15:39:16.076,21.3,35.7,98
2023-12-07 15:39:15.068,21.4,35.7,98
2023-12-07 15:39:14.064,21.4,35.7,96
2023-12-07 15:39:13.057,21.3,35.6,96
2023-12-07 15:39:12.058,21.3,35.6,96
2023-12-07 15:39:11.050,21.3,35.4,96
2023-12-07 15:39:10.046,21.3,35.4,96
2023-12-07 15:39:09.038,21.3,35.0,95
2023-12-07 15:39:08.039,21.3,35.0,90
2023-12-07 15:39:07.031,21.3,35.0,41
2023-12-07 15:39:06.027,21.3,35.0,39
2023-12-07 15:39:05.020,21.3,34.9,96
2023-12-07 15:39:04.020,21.3,34.9,96
2023-12-07 15:39:03.012,21.3,34.8,96
2023-12-07 15:39:02.009,21.3,34.8,96
2023-12-07 15:39:01.001,21.3,34.6,96
2023-12-07 15:39:00.001,21.3,34.6,96
2023-12-07 15:38:58.993,21.3,34.6,96
2023-12-07 15:38:57.990,21.3,34.6,97
2023-12-07 15:38:56.986,21.3,34.6,101
2023-12-07 15:38:55.983,21.3,34.6,101
2023-12-07 15:38:54.975,21.3,34.6,101
2023-12-07 15:38:53.975,21.3,34.6,101
2023-12-07 15:38:52.968,21.4,34.7,101
2023-12-07 15:38:51.964,21.4,34.7,101
2023-12-07 15:38:50.956,21.3,34.6,102
2023-12-07 15:38:49.957,21.3,34.6,102
2023-12-07 15:38:48.949,21.3,34.6,102
2023-12-07 15:38:47.945,21.3,34.6,102
2023-12-07 15:38:46.938,21.3,34.6,101
2023-12-07 15:38:45.938,21.3,34.6,101
2023-12-07 15:38:44.931,21.3,34.6,101
2023-12-07 15:38:43.927,21.3,34.6,101
2023-12-07 15:38:42.919,21.3,34.6,101
2023-12-07 15:38:41.920,21.3,34.6,102
2023-12-07 15:38:40.912,21.3,34.6,101
2023-12-07 15:38:39.908,21.3,34.6,101
2023-12-07 15:38:38.900,21.3,34.6,101
2023-12-07 15:38:37.901,21.3,34.6,101
2023-12-07 15:38:36.893,21.3,34.6,101
2023-12-07 15:38:35.889,21.3,34.6,101
2023-12-07 15:38:34.882,21.3,34.6,101
2023-12-07 15:38:33.882,21.3,34.6,101
2023-12-07 15:38:32.875,21.3,34.6,102
2023-12-07 15:38:31.871,21.3,34.6,102
2023-12-07 15:38:30.863,21.3,34.6,102
2023-12-07 15:38:29.864,21.3,34.6,102
2023-12-07 15:38:28.856,21.3,34.6,101
2023-12-07 15:38:27.852,21.3,34.6,101
2023-12-07 15:38:26.845,21.3,34.6,101
2023-12-07 15:38:25.845,21.3,34.6,101
2023-12-07 15:38:24.837,21.3,34.7,101
2023-12-07 15:38:23.834,21.3,34.7,101
2023-12-07 15:38:22.826,21.3,34.7,101
2023-12-07 15:38:21.826,21.3,34.7,102
2023-12-07 15:38:20.818,21.3,34.6,102
2023-12-07 15:38:19.815,21.3,34.6,102
2023-12-07 15:38:18.807,21.3,34.6,102
2023-12-07 15:38:17.807,21.3,34.6,102
2023-12-07 15:38:16.799,21.3,34.7,102
2023-12-07 15:38:15.796,21.3,34.7,102
2023-12-07 15:38:14.788,21.3,34.7,102
2023-12-07 15:38:13.788,21.3,34.7,102
2023-12-07 15:38:12.781,21.3,34.7,102
2023-12-07 15:38:11.777,21.3,34.7,102
2023-12-07 15:38:10.769,21.3,34.7,102
2023-12-07 15:38:09.770,21.3,34.7,102
2023-12-07 15:38:08.762,21.3,34.7,102
2023-12-07 15:38:07.758,21.3,34.7,102
2023-12-07 15:38:06.750,21.3,34.7,102
2023-12-07 15:38:05.751,21.3,34.7,102
2023-12-07 15:38:04.743,21.3,34.7,102
2023-12-07 15:38:03.740,21.3,34.7,102
2023-12-07 15:38:02.732,21.3,34.6,102
2023-12-07 15:38:01.732,21.3,34.6,102
2023-12-07 15:38:00.725,21.3,34.6,101
2023-12-07 15:37:59.721,21.3,34.6,102
2023-12-07 15:37:58.713,21.3,34.6,101
2023-12-07 15:37:57.714,21.3,34.6,101
2023-12-07 15:37:56.706,21.3,34.6,101
2023-12-07 15:37:55.702,21.3,34.6,101
2023-12-07 15:37:54.694,21.3,34.6,102
2023-12-07 15:37:53.695,21.3,34.6,102
2023-12-07 15:37:52.687,21.3,34.6,102
2023-12-07 15:37:51.684,21.3,34.6,101
2023-12-07 15:37:50.676,21.3,34.7,102
2023-12-07 15:37:49.676,21.3,34.7,102
2023-12-07 15:37:48.669,21.3,34.7,101
2023-12-07 15:37:47.665,21.3,34.7,101
2023-12-07 15:37:46.658,21.3,34.7,101
2023-12-07 15:37:45.658,21.3,34.7,101
2023-12-07 15:37:44.650,21.3,34.7,101
2023-12-07 15:37:43.646,21.3,34.7,101
2023-12-07 15:37:42.639,21.3,34.7,101
2023-12-07 15:37:41.639,21.3,34.7,101
2023-12-07 15:37:40.631,21.3,34.7,101
2023-12-07 15:37:39.627,21.3,34.7,101
2023-12-07 15:37:38.620,21.3,34.7,101
2023-12-07 15:37:37.620,21.3,34.7,101
2023-12-07 15:37:36.613,21.3,34.8,101
2023-12-07 15:37:35.609,21.3,34.8,101
2023-12-07 15:37:34.601,21.3,34.8,101
2023-12-07 15:37:33.602,21.3,34.8,101
2023-12-07 15:37:32.594,21.3,34.7,101
2023-12-07 15:37:31.591,21.3,34.7,101
2023-12-07 15:37:30.583,21.4,34.8,101
2023-12-07 15:37:29.583,21.4,34.8,102
2023-12-07 15:37:28.575,21.3,34.7,101
2023-12-07 15:37:27.572,21.3,34.7,101
2023-12-07 15:37:26.564,21.4,34.8,101
2023-12-07 15:37:25.564,21.4,34.8,101
2023-12-07 15:37:24.557,21.3,34.7,101
2023-12-07 15:37:23.554,21.3,34.7,101
2023-12-07 15:37:22.546,21.3,34.7,101
2023-12-07 15:37:21.546,21.3,34.7,101
2023-12-07 15:37:20.538,21.4,34.7,101
2023-12-07 15:37:19.534,21.4,34.7,101
2023-12-07 15:37:18.527,21.3,34.7,101
2023-12-07 15:37:17.527,21.3,34.7,101
2023-12-07 15:37:16.519,21.3,34.6,101
2023-12-07 15:37:15.516,21.3,34.6,101
2023-12-07 15:37:14.508,21.3,34.6,101
2023-12-07 15:37:13.508,21.3,34.6,101
2023-12-07 15:37:12.500,21.4,34.7,101
2023-12-07 15:37:11.497,21.4,34.7,101
2023-12-07 15:37:10.489,21.3,34.6,102
2023-12-07 15:37:09.489,21.3,34.6,101
2023-12-07 15:37:08.482,21.3,34.6,101
2023-12-07 15:37:07.479,21.3,34.6,101
2023-12-07 15:37:06.470,21.3,34.6,101
2023-12-07 15:37:05.471,21.3,34.6,101
2023-12-07 15:37:04.463,21.4,34.7,101
2023-12-07 15:37:03.460,21.4,34.7,101
2023-12-07 15:37:02.452,21.3,34.6,101
2023-12-07 15:37:01.453,21.3,34.6,101
2023-12-07 15:37:00.445,21.3,34.6,101
2023-12-07 15:36:59.441,21.3,34.6,101
2023-12-07 15:36:58.433,21.3,34.7,101
2023-12-07 15:36:57.434,21.3,34.7,101
2023-12-07 15:36:56.426,21.3,34.7,102
2023-12-07 15:36:55.423,21.3,34.7,102
2023-12-07 15:36:54.415,21.4,34.8,101
2023-12-07 15:36:53.415,21.4,34.8,101
2023-12-07 15:36:52.408,21.3,34.8,102
2023-12-07 15:36:51.404,21.3,34.8,102
2023-12-07 15:36:50.396,21.3,34.8,102
2023-12-07 15:36:49.397,21.3,34.8,102
2023-12-07 15:36:48.389,21.3,34.8,101
2023-12-07 15:36:47.385,21.3,34.8,102
2023-12-07 15:36:46.377,21.3,34.9,102
2023-12-07 15:36:45.378,21.3,34.9,101
2023-12-07 15:36:44.370,21.3,34.9,101
2023-12-07 15:36:43.367,21.3,34.9,101
2023-12-07 15:36:42.359,21.3,35.0,101
2023-12-07 15:36:41.359,21.3,35.0,101
2023-12-07 15:36:40.351,21.3,34.9,101
2023-12-07 15:36:39.348,21.3,34.9,101
2023-12-07 15:36:38.340,21.3,34.8,101
2023-12-07 15:36:37.341,21.3,34.8,101
2023-12-07 15:36:36.333,21.3,34.8,101
2023-12-07 15:36:35.329,21.3,34.8,101
2023-12-07 15:36:34.322,21.3,34.8,101
2023-12-07 15:36:33.322,21.3,34.8,101
2023-12-07 15:36:32.314,21.3,34.8,101
2023-12-07 15:36:31.310,21.3,34.8,101
2023-12-07 15:36:30.303,21.3,34.7,101
2023-12-07 15:36:29.303,21.3,34.7,101
2023-12-07 15:36:28.296,21.3,34.7,101
2023-12-07 15:36:27.292,21.3,34.7,101
2023-12-07 15:36:26.285,21.3,34.6,94
2023-12-07 15:36:25.285,21.3,34.6,101
2023-12-07 15:36:24.277,21.3,34.6,102
2023-12-07 15:36:23.273,21.3,34.6,101
2023-12-07 15:36:22.266,21.3,34.7,101
2023-12-07 15:36:21.266,21.3,34.7,101
2023-12-07 15:36:20.258,21.3,34.6,101
2023-12-07 15:36:19.255,21.3,34.6,93
2023-12-07 15:36:18.247,21.4,34.7,87
2023-12-07 15:36:17.247,21.4,34.7,103
2023-12-07 15:36:16.239,21.3,34.7,103
2023-12-07 15:36:15.236,21.3,34.7,103
2023-12-07 15:36:14.227,21.3,34.7,103
2023-12-07 15:36:13.228,21.3,34.7,102
2023-12-07 15:36:12.221,21.3,34.7,101
2023-12-07 15:36:11.217,21.3,34.7,101
2023-12-07 15:36:10.209,21.4,34.8,101
2023-12-07 15:36:09.209,21.4,34.8,101
2023-12-07 15:36:08.202,21.3,34.8,101
2023-12-07 15:36:07.198,21.3,34.8,101
2023-12-07 15:36:06.190,21.3,34.8,101
2023-12-07 15:36:05.191,21.3,34.8,101
2023-12-07 15:36:04.183,21.3,34.8,101
2023-12-07 15:36:03.180,21.3,34.8,100
2023-12-07 15:36:02.172,21.4,34.9,101
2023-12-07 15:36:01.172,21.4,34.9,101
2023-12-07 15:36:00.165,21.3,34.9,101
2023-12-07 15:35:59.161,21.3,34.9,101
2023-12-07 15:35:58.153,21.3,34.9,101
2023-12-07 15:35:57.154,21.3,34.9,101
2023-12-07 15:35:56.146,21.3,34.9,101
2023-12-07 15:35:55.142,21.3,34.9,101
2023-12-07 15:35:54.134,21.4,34.9,101
2023-12-07 15:35:53.135,21.4,34.9,101
2023-12-07 15:35:52.127,21.4,34.9,101
2023-12-07 15:35:51.124,21.4,34.9,101
2023-12-07 15:35:50.116,21.3,34.8,100
2023-12-07 15:35:49.116,21.3,34.8,101
2023-12-07 15:35:48.108,21.4,34.9,101
2023-12-07 15:35:47.105,21.4,34.9,101
2023-12-07 15:35:46.098,21.3,34.8,100
2023-12-07 15:35:45.098,21.3,34.8,100
2023-12-07 15:35:44.090,21.3,34.8,100
2023-12-07 15:35:43.086,21.3,34.8,101
2023-12-07 15:35:42.079,21.3,34.8,100
2023-12-07 15:35:41.079,21.3,34.8,101
2023-12-07 15:35:40.072,21.3,34.8,101
2023-12-07 15:35:39.068,21.3,34.8,101
2023-12-07 15:35:38.060,21.3,34.8,101
2023-12-07 15:35:37.061,21.3,34.8,101
2023-12-07 15:35:36.053,21.3,34.8,100
2023-12-07 15:35:35.049,21.3,34.8,101
2023-12-07 15:35:34.041,21.3,34.8,101
2023-12-07 15:35:33.042,21.3,34.8,101
2023-12-07 15:35:32.034,21.3,34.8,101
2023-12-07 15:35:31.031,21.3,34.8,100
2023-12-07 15:35:30.023,21.3,34.8,101
2023-12-07 15:35:29.023,21.3,34.8,101
2023-12-07 15:35:28.015,21.3,34.8,101
2023-12-07 15:35:27.012,21.3,34.8,101
2023-12-07 15:35:26.004,21.3,34.8,101
2023-12-07 15:35:25.005,21.3,34.8,101
2023-12-07 15:35:23.997,21.4,34.9,101
2023-12-07 15:35:22.994,21.4,34.9,101
2023-12-07 15:35:21.986,21.3,34.8,100
2023-12-07 15:35:20.986,21.3,34.8,101
2023-12-07 15:35:19.978,21.4,34.9,101
2023-12-07 15:35:18.975,21.4,34.9,101
2023-12-07 15:35:17.967,21.3,34.8,101
